time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-1.7937820791820156,-1.28148429440842,15.995771484866658,6.133998514344125,0.2223914365962143,0.0,-2.6590128397833075,-1.8597729474949471,4.609666943605516,-0.06488978139270249,-0.014383244504052602,0.0,436.94405521574066,435.15657887801683,437.58261102676,436.4259338227684
2.4000000000000017,-1.9582130074374196,-1.396289702693464,16.27564516867783,6.131011315706317,0.2216701900518565,0.0,-2.8218537762664013,-1.9673440159968907,4.718676795446104,-0.02983151464961007,-0.007671301682457846,0.0,473.3428462203744,473.85929404146515,472.1793711438368,474.8749018960292
2.4600000000000017,-2.131554782083802,-1.5170306368639819,16.55826269654011,6.128937229191772,0.22125514178971795,0.0,-2.956227222991082,-2.0575344928743324,4.701734264182044,-0.04629854859459972,-0.005450850842528194,0.0,434.90010390103566,435.0861880987226,435.52871970225476,434.14842349122046
2.520000000000002,-2.3136568406476234,-1.6437000143471983,16.84286875405553,6.125969313770167,0.22055554190001558,0.0,-3.1137485069518402,-2.165005356967168,4.784448290828688,-0.056697408522618446,-0.028508417291880195,0.0,468.3329909441829,466.53593861191644,467.8386265882933,467.0266973170845
2.580000000000002,-2.504154724106162,-1.776146399697258,17.12776496878128,6.122324563545066,0.2192005029055366,0.0,-3.2362014884284545,-2.2502074771289444,4.712176712620018,-0.07040414733282657,-0.012794157542268467,0.0,418.17686388069785,419.54364773870196,417.72920950424253,416.52902643322494
2.640000000000002,-2.7030359812746547,-1.9145183924356595,17.41289284223695,6.118723499980655,0.21834620384268089,0.0,-3.3930628428378267,-2.362516234076211,4.791379734748621,-0.044740973310832585,-0.017295390442869252,0.0,467.576411157219,467.22567158253077,466.8746409898948,468.870418704005
2.700000000000002,-2.910940352585615,-2.059412456098635,17.701001340008236,6.1167895618206725,0.21838535740665677,0.0,-3.5370903709784582,-2.46748256831021,4.811833533564266,-0.014726496777003223,0.023010936063911358,0.0,448.6408104660621,451.9021864380104,449.4605839552559,451.886459817286
2.760000000000002,-3.1273185619657524,-2.2104967815260657,17.98944049416991,6.116148553141727,0.2195987967347408,0.0,-3.675700610504667,-2.5687470592342825,4.802525708310693,-0.0036245771925587423,0.013969353905905002,0.0,440.72497793686944,439.9768723249727,442.5262226523163,443.43943302974407
2.820000000000002,-3.3520759839414747,-2.3676917778708586,18.277388803090428,6.1157684191397195,0.22048820632323984,0.0,-3.816367700468515,-2.6711378094754425,4.795476038937797,-0.012399401427379563,0.01647921278601262,0.0,441.9548249441506,442.16158020024443,444.3029737205912,443.58293329676553
2.880000000000002,-3.5847544348315736,-2.53063392649052,18.562433135479985,6.114955076963998,0.22140984283613552,0.0,-3.9398322294082893,-2.760423392753348,4.706132158545072,-0.015974758574599103,0.013024021375987812,0.0,415.28055849446486,414.9772215838674,416.4330284800354,416.1201940644002
