Episode,Reward,Action,Best_Score,x,y,z
346,260.4174601235041,"[0.4072230343147101, 899.8198471708639, 900.4255132306125, 899.6873077387767]",525.6090834339582,-2.719810791811061,-0.2180065752968323,0.0
347,260.38017221739966,"[0.07309480635297252, 900.1148063004773, 899.5226511846333, 899.4081035854653]",525.6090834339582,-2.7658180426603853,-0.6915723973219615,0.0
348,260.40166467601307,"[-0.6976327843142898, 900.4183532621498, 900.071576282257, 899.2632343341705]",525.6090834339582,-2.7445105488655357,-0.4328810033555126,0.0
349,260.4323910333045,"[-0.2783618215660708, -0.6135871464197672, -0.05191638022927389, 0.37626125703416924]",525.6090834339582,-2.590141636171585,-0.14842595074623252,0.0
350,280.43463084887026,"[0.5217469999736395, -0.1105901273033883, -0.43708402055776224, 0.28999684325371344]",525.6090834339582,-2.623768739661945,-0.14244089150930675,0.0
351,260.4164586533685,"[-0.15212322325626204, 900.2825471230684, 899.8377517100292, 900.2777535570137]",525.6090834339582,-2.770782911399036,-0.008164197082689114,0.0
352,260.40618242200935,"[-0.17425100206189092, 899.640131537845, 899.6878502274118, 899.8169296517841]",525.6090834339582,-2.8004298949214737,-0.08383827369608453,0.0
353,260.40803265568184,"[-0.3626235911145327, -0.2658038419257488, -0.398408892489912, 0.055815932250899855]",525.6090834339582,-2.7610751258213733,0.015014675182097686,0.0
354,260.40419220818364,"[0.14428729711837995, 900.1105479762095, 899.4985772617352, 900.1463747420079]",525.6090834339582,-2.7769185210448826,-0.12594948863114444,0.0
355,260.406546040541,"[0.10875674367482757, -0.4702680794889327, 0.4987474856080667, -0.4103915846944649]",525.6090834339582,-2.7997492625218547,-0.09482055277625828,0.0
356,260.4423218834946,"[-0.062247172185722316, 899.9154091623992, 900.0056750738793, 899.9113818286894]",525.6090834339582,-2.4303841319194426,-0.30305743095849114,0.0
357,260.43160334071,"[0.19781355503500905, 0.04274004710208165, -0.4455271764365831, 0.19093269710993455]",525.6090834339582,-2.6958209636271784,-0.03227558201704878,0.0
358,260.39552107410645,"[-0.4417633146243785, 900.1313827851819, 899.7043286384672, 899.5350797304778]",525.6090834339582,-2.771889490249558,-0.33871653521601,0.0
359,260.4404622421778,"[0.14744634231781512, 899.5582414061253, 900.2687593021043, 899.850169175278]",525.6090834339582,-2.67354923015687,-0.1103549552208547,0.0
360,260.43166515716484,"[-0.5591604624930709, 900.7529502855893, 900.6809899009993, 900.2994125378783]",525.6090834339582,-2.7159443378056123,-0.033184203854434505,0.0
361,280.927656879685,"[-0.07474871934959407, 0.25158783435135895, -0.3083048803438304, -0.6039349484563099]",525.6090834339582,-12.178538587526388,0.3648911437599935,0.0
362,262.1014105300669,"[900.0955165929554, 899.7232836358795, 899.9593334328731, 900.1223710040586]",525.6090834339582,2.3896358708153986,-31.4189040034136,150.65656074404237
363,252.6704852927322,"[899.8497836812858, 900.3398718808247, 899.9702151006018, 900.8413049071107]",525.6090834339582,-32.75831675332611,28.465286724738743,164.53970515472386
364,259.46144057993314,"[900.2425211607235, 899.6728629138207, 899.6931368868493, 900.2549674223923]",525.6090834339582,23.610408299393374,19.950950537129753,161.3467507626143
365,263.76092266973217,"[900.4863147119124, 900.3629118231503, 900.7657863773203, 900.426327292174]",525.6090834339582,5.471970072209981,-14.252493853111973,156.812074625853
366,262.12527502838714,"[900.8085446246081, 900.4034116455367, 900.0838020035536, 900.0133673209864]",525.6090834339582,-5.639205710392405,-34.33186800044622,146.35991878874114
367,260.2838250278769,"[900.3476041200686, 899.8844649457699, 899.8537357857169, 899.7334177711635]",525.6090834339582,17.171979489620863,19.041036302857503,163.1808542078557
368,258.25999699072804,"[900.0487463233935, 900.109708852992, 899.9681984705938, 0.03245493501667801]",525.6090834339582,19.78171489808402,-32.82675622785548,146.17373151320976
369,264.77888769448975,"[899.9187984106741, 899.9290677821447, 899.8073289889953, 899.8583729177709]",525.6090834339582,-11.831892831906273,-1.416844146359535,152.81953780807993
370,264.7200955457446,"[899.9008050058893, 900.3724862879035, 900.1096229340797, 900.3012948875968]",525.6090834339582,4.710174624851405,-18.176189457633818,152.8806039299201
371,263.065221016019,"[900.0619994444853, 899.769403219385, 900.0280574609313, 899.6874948820979]",525.6090834339582,0.18166937517043694,-25.292164463148232,152.88206937901577
372,260.21520434918926,"[899.8923328136628, 899.4999557188844, 899.7977795580508, 900.4712785009677]",525.6090834339582,12.68544136091257,-46.22581390002013,136.96376137767965
373,256.427346738794,"[900.9258474055708, 899.7353426294605, 900.1193889499204, 900.312036704611]",525.6090834339582,-31.379700657755834,29.593289864594496,166.28448704292722
374,198.9906556745561,"[0.8389535579070798, -0.6483452370478507, -0.06523304834505637, -0.007090716105016964]",525.6090834339582,-11.59541092733249,-0.10447164234762872,0.0
375,199.03854687269123,"[-0.33195240593246417, -0.11750703225460074, -0.5417018523689263, -0.010946298245592234]",525.6090834339582,-11.49316080504204,-0.035605469854094296,0.0
376,179.02048755807525,"[1.2611333888713947, 0.38082592229129947, -0.558896975611956, -0.20400012518031463]",525.6090834339582,-10.952447530682166,-0.17734834287862905,0.0
377,259.47286520118377,"[900.0703306281349, 900.1683424236256, 899.8882475166924, 900.1103880577974]",525.6090834339582,-33.03426377587006,7.0606143807171335,167.38559035007586
378,266.06889851568314,"[900.1954544391813, 899.4164656524532, 900.1735974838716, 900.2724659308351]",525.6090834339582,4.028992780501856,-3.7885636810552437,153.9780597487438
379,263.77459620044476,"[900.1501375133104, 900.2213807975596, 900.313690708878, 900.3161646490029]",525.6090834339582,-7.574466411878585,-7.2212237853333185,153.20915599650104
380,259.29857589314446,"[900.1141492466741, 900.1714026889235, 900.0921807165381, 900.5588582867498]",525.6090834339582,8.467353903138195,-40.84044557442232,144.0626400869584
381,249.47379836519985,"[899.8862419696028, 900.4536973195259, 900.1510268235373, 900.3761202507787]",525.6090834339582,31.70451978334492,49.70372299833317,227.65432790804815
382,259.6878038405894,"[900.0639874591425, 900.8361308911308, 899.6974160814825, 899.9731648038902]",525.6090834339582,9.894250627371914,-54.368749680722566,131.07725816776815
383,256.2469369006651,"[899.688164684482, 900.7760320157505, 899.531488487327, 899.5218076343319]",525.6090834339582,12.338288437369757,-60.644161985804196,133.36491674539693
384,261.26438748726525,"[899.8887116800456, 899.6167338460899, 899.4735729189616, 899.7081182197549]",525.6090834339582,25.81820523230912,3.848561982024573,169.53707811481388
385,265.70319342318066,"[900.0355080516243, 900.0509928798637, 899.9601838271449, 900.3284472269689]",525.6090834339582,-7.895458306894571,5.8940296524809,153.58919849264444
386,260.39105669050645,"[899.6094177382392, 900.587775664165, 900.3272525385842, 899.4453229319917]",525.6090834339582,-32.559432608329544,10.74706194540686,147.35158692258184
387,264.4708528745836,"[899.8248274351489, 900.6895418786571, 900.4522786496958, 899.8959148233497]",525.6090834339582,-6.443933879065221,9.815573858141688,153.1345763314814
388,242.9364658893566,"[900.1940160539882, 899.7108536140606, 899.4309682686712, 900.2589558959354]",525.6090834339582,-27.440135848766193,-17.566429029639842,300.0
389,266.2384685880194,"[899.4349904871013, 899.6336833606412, 900.0709448295472, 900.019580938308]",525.6090834339582,3.773999431409212,-8.256065094038084,153.24891301687222
390,260.5784949517653,"[900.1688543639008, 900.5278154827073, 900.0286978471833, 900.2559785096522]",525.6090834339582,18.971118456789405,11.320130317359528,171.64824454431883
391,256.3292016438863,"[899.7581852083579, 899.7553281301814, 899.1220609450238, 899.8564024213346]",525.6090834339582,-24.697026092159614,23.842696321338504,188.98900252104437
392,256.7486450957599,"[900.0341452322718, 899.5983842805117, 900.2189925570968, 899.6176621665269]",525.6090834339582,25.993353433268112,-30.74100764355543,146.52862763252082
393,258.1608827346078,"[900.0391654192008, 900.5551917349285, 899.8778158386579, 900.1497482954562]",525.6090834339582,27.049986997174557,-5.142058110961464,173.65730643780077
394,259.0520196015148,"[899.9946586452149, 899.1987938251856, 900.2411769447037, 900.0278942408748]",525.6090834339582,-28.49133363618119,18.203416461598117,148.55229342638125
395,263.86483664936384,"[899.7455436647161, 900.0507713873383, 900.6582532159151, 900.6251585701905]",525.6090834339582,12.774886569207744,7.911491813658974,153.01818444371312
396,262.3990156019395,"[900.7576230984749, 899.5708256783613, 900.0913237607994, 900.2374757653992]",525.6090834339582,-7.253534409469649,18.911271056876693,152.39170726363542
397,259.819691814698,"[900.2885226320988, 899.9696006514961, 900.2345450359425, 899.7075520392592]",525.6090834339582,-45.010459336482924,8.41769327142416,140.58171880190926
398,260.10031298869086,"[900.1482495200689, 900.1709576664773, 899.6991397067053, 900.2893497288894]",525.6090834339582,-42.74653058701821,3.8373062341188997,143.7504806051535
399,262.04439159506006,"[899.8645269498999, 900.0142603367037, 900.0089342929119, 900.811917344257]",525.6090834339582,-7.8947519152607555,22.88793972720459,174.67484623409737
400,265.43824526842957,"[901.0315928609265, 900.0785872156124, 900.1051373372214, 899.8573718700396]",525.6090834339582,-5.851495396998227,-5.883328006281753,152.90338874353557
401,262.39014463388514,"[900.0344955757329, 900.0245286253154, 899.5652691515053, 899.6071109760765]",525.6090834339582,-27.9424780193087,7.838908002419534,148.97349896967845
402,261.57701972240034,"[899.5451912836306, 899.6065148840212, 900.5490014955643, 899.4683989394977]",525.6090834339582,21.681175968830836,-2.898101270331849,159.28494212895313
403,255.986850781907,"[900.6842108085928, 900.2827938569571, 900.1209771891561, 899.7999459302985]",525.6090834339582,-60.94888303099794,-13.20395376582178,129.53943315427514
404,259.09502819291276,"[899.587037651631, 899.9184281792668, 900.3463178250304, 900.4510174741085]",525.6090834339582,-30.33105754842814,10.381672526813674,149.32406723471655
405,263.42583490158165,"[899.4064365529032, 900.2086367595437, 899.1454143246608, 899.9750295751006]",525.6090834339582,19.637141934965193,4.742487428150342,152.717054133923
406,256.61942335304184,"[900.0109522237157, 900.1992467083588, 899.6321490703717, 900.9071530960377]",525.6090834339582,22.341089715014814,-56.746960469384526,129.71283127927114
407,261.35197650620336,"[900.0256565837109, 900.1514895742745, 900.3871022267565, 900.3961698238405]",525.6090834339582,18.24120283390989,-26.646447698906684,147.01364218131863
408,259.4251115458552,"[900.2850157928954, 899.8511006613695, 900.2081555237257, 899.7664905951485]",525.6090834339582,17.11768641892118,-36.937114932164434,144.99574232741725
409,260.9818993311885,"[899.6501234962238, 900.1012980942984, 900.3563511952509, 900.1723157147097]",525.6090834339582,5.907049477089107,28.09716655042646,151.07334505185034
410,261.38807571072294,"[900.5742265533542, 900.4519926722345, 900.0380911853653, 900.0015540517106]",525.6090834339582,14.048500127497853,10.910473311042825,161.86078860829807
411,262.43337475520104,"[900.4619138384077, 899.4576242506981, 899.1606129660901, 899.9085952426595]",525.6090834339582,-9.137576794150084,17.07717108445604,154.25408957058346
412,263.3464778643098,"[900.1889358931687, 900.4825174084037, 899.7109721536694, 899.7577343032417]",525.6090834339582,-0.02216266805720184,-29.449507953986426,148.59225286667754
413,258.21340465005227,"[900.3258836676632, 900.5533177100829, 899.8251128616452, 900.0256291743913]",525.6090834339582,10.67669179585336,44.66560229455864,195.485760226077
414,260.7986004104596,"[899.2349206344545, 900.1395954411605, 900.3907868597236, 899.8124267441243]",525.6090834339582,-17.637607028394335,8.414331022155935,153.06465060659406
415,249.38214108437546,"[900.3478729063004, 899.8505442517262, 900.4131124519319, 899.4905080766362]",525.6090834339582,50.667876740089746,46.96056445514653,183.88313540384166
416,257.31454846950476,"[900.2944266154414, 899.9714959799006, 900.2511449841862, 899.3859207124052]",525.6090834339582,24.741635122233102,-46.14699168429455,149.20952250479203
417,257.2217768507525,"[900.2383277184834, 900.5546978394507, 899.9767686155684, 900.4010511279209]",525.6090834339582,-42.37069795581385,13.065659904561178,143.46547773941813
418,263.2795241643444,"[900.3985971931428, 900.5610958984589, 900.1441347617476, 900.1643372711849]",525.6090834339582,-7.279312689351281,8.455845923285521,154.26535864763915
419,258.35407085223954,"[900.0104507632605, 900.2143315732509, 900.1100026780741, 899.8109087110793]",525.6090834339582,27.568012740704216,14.443463412817582,168.7664458556569
420,265.9014967874736,"[899.159034588269, 899.7422577195749, 900.0410499720067, 899.5632459941385]",525.6090834339582,-5.856202632616089,5.9191608818094315,153.90012952232036
421,259.4858008863385,"[899.8089224692122, 899.3555028400918, 900.2942252289683, 900.0238644985097]",525.6090834339582,17.082363073914774,21.164519324259672,158.69480974644523
422,258.5547475903253,"[900.0121035970325, 899.5972884491007, 900.5742048401072, 899.4710070184834]",525.6090834339582,21.216456504812314,-34.539257791515375,151.5987987015737
423,255.74069176722963,"[900.1124718832115, 900.4105487242941, 900.3227603809286, 899.6007912768737]",525.6090834339582,-60.950727798110535,12.288211732137643,131.0620720963852
424,266.7997609352785,"[900.0682872333265, 899.9377752871957, 899.6741695791876, 900.4992362055109]",525.6090834339582,-2.3616551291584114,1.6546016879992853,153.08091943439806
425,264.37319818831355,"[899.8369181121902, 900.2048734717786, 900.5636554765683, 900.0299715947492]",525.6090834339582,4.89352090488572,-6.688227805980551,159.1604219401785
426,262.31009513558615,"[899.7746238964653, 900.1470243865687, 899.7886366753339, 898.9781753059245]",525.6090834339582,8.878981066543139,-24.037320855488094,150.997975912897
427,259.3168923474842,"[899.6578298503191, 900.0793642956038, 899.7732844591613, 899.7499918213947]",525.6090834339582,-8.62790157843915,-50.380732221491584,138.00601591901287
428,254.51647072387544,"[900.9695459562737, 899.8222748798826, 900.6016246629279, 900.1860409293823]",525.6090834339582,-61.580538168358686,12.107249358898772,136.20719436063442
429,246.00220323844783,"[899.816743815018, 899.9913380709659, 900.3353144764027, 899.9177938913206]",525.6090834339582,20.713855254976476,150.0,300.0
430,257.06392624915264,"[899.7257680079234, 899.5944172414186, 900.0830590878527, 899.8233133661907]",525.6090834339582,-3.5356932409903097,-73.4934910819746,117.78137732888285
431,261.8120247042732,"[899.7592386159062, 900.1634435562611, 899.5550615242006, 899.8709170024043]",525.6090834339582,-6.303211100961429,19.99857417607607,166.70237402117192
432,249.60350804626307,"[899.589976019061, 900.6642439645218, 899.0399812691405, 900.0948477896791]",525.6090834339582,34.52184385859734,-63.9376386451758,200.05082746088664
433,257.4756447904407,"[900.0197340255538, 899.8404251001232, 900.2567216643207, 900.6203009793916]",525.6090834339582,-38.17768513214841,13.1121769226206,165.21298965868792
434,258.0495700980782,"[899.7982128256673, 900.2922015280298, 899.5314783342006, 899.7262930321392]",525.6090834339582,-34.38607547320016,-21.986218076746088,144.8591367803676
435,259.03798535320885,"[899.7787076470789, 900.5253070982869, 900.2717722631426, 899.8049657184978]",525.6090834339582,-7.760625721665718,-44.135203020558656,145.11981021072728
436,260.88212419333075,"[899.9824044151782, 899.6942162835736, 900.659743665443, 900.6994205790411]",525.6090834339582,-1.0786973499780663,15.498863022393001,191.47239869350065
437,249.5834146672464,"[900.2018056728575, 900.2294327788113, 899.1867143494778, 900.0316719629911]",525.6090834339582,-12.32734770906172,150.0,300.0
438,260.57778941453995,"[899.9775248252341, 899.9569769785229, 899.1196478133315, 900.6541957182088]",525.6090834339582,-29.648837097610592,-18.85012793761088,146.33945341376062
439,263.000765910081,"[899.5558636756973, 900.1301793036309, 900.5906402989428, 900.1689097188622]",525.6090834339582,-5.8949424638723436,19.258236893978946,153.21637678246748
440,260.1514124674367,"[899.9591334196587, 899.7209723458488, 899.8368948269991, 900.6115642544868]",525.6090834339582,-18.41317615269134,22.725697333831278,155.48553637146185
441,258.7242531751544,"[900.0281024899676, 900.2393886011188, 900.0997277178636, 899.3024557653475]",525.6090834339582,-26.873050746620084,19.83027582363015,151.44082027015787
442,264.46123852937075,"[900.138198245711, 900.2080557493681, 900.1981113809603, 900.3637974528729]",525.6090834339582,-16.236340884401937,-9.095897066061687,151.785662910856
443,264.4709806923796,"[900.5305003600031, 899.8038686838079, 899.9199737141922, 899.9493646555148]",525.6090834339582,10.778741143220513,-4.659800370729361,154.6943013098247
444,261.19643399195013,"[900.2758983648135, 900.1944787057818, 900.0128165776542, 900.0442559518873]",525.6090834339582,-29.967139278277088,9.816815828078282,148.22296464938248
445,258.2728747406839,"[899.370379361554, 900.0358178173592, 899.5105403584222, 900.2929950287854]",525.6090834339582,17.413574116326956,-46.42233820909999,144.35556883350168
446,261.7740769214341,"[900.2572027127922, 899.6691897764473, 899.967929698752, 899.8344731423598]",525.6090834339582,19.31092777798793,10.989008739514308,152.3297624591448
447,265.25328744650784,"[899.8460234834441, 899.8062295678646, 900.4231877622485, 900.5161857971489]",525.6090834339582,10.089947383608084,-8.098644734753522,153.65435285594958
448,263.1493852299551,"[900.2722431213193, 900.6901541343966, 900.1139825984635, 899.7887142078205]",525.6090834339582,10.573029532827812,-3.4828974752523583,153.34398986618743
449,262.30546202474903,"[900.3232345825384, 899.9213333901271, 900.2766012315935, 900.0682433222305]",525.6090834339582,6.853150662128429,15.245324238814586,154.82122992406843
450,257.50183224877117,"[899.3806121872592, 899.7759154247872, 899.6768449329335, 899.4098799094988]",525.6090834339582,18.144029443267407,-52.57544742075691,133.7331578787636
451,259.31289642923963,"[899.5836500237641, 900.1080628741693, 900.3873235876688, 900.889432509502]",525.6090834339582,-35.2829471698368,10.98081264740159,149.14618835589042
452,261.96026180154826,"[900.6483860167846, 899.9904911174931, 899.7103802847754, 899.21291736855]",525.6090834339582,-7.623649262238837,-25.686968073306552,150.62646990648682
453,261.91187690655016,"[899.7710444941449, 899.3666547516646, 899.7739257029389, 900.4394105021466]",525.6090834339582,0.49814451930731196,23.559549605267684,161.6301357233304
454,260.41377788517815,"[899.7885111811079, 899.7403384954016, 899.6503594550385, 900.5295363845155]",525.6090834339582,13.274146584682741,-30.79555326171909,150.80194556422475
455,260.13382484367384,"[899.7177099952233, 900.4672336896169, 900.3228556265827, 900.3740875261985]",525.6090834339582,-29.464188300711974,-11.538059605374025,151.08975816306477
456,264.28520557356995,"[900.2717563168939, 899.9963686303779, 900.3504303017233, 900.2966105552496]",525.6090834339582,-13.03896309287417,8.926956718968912,152.32840850173596
457,257.8272520902352,"[899.635629120223, 900.633850793447, 900.6973488449067, 899.5516210180225]",525.6090834339582,18.93805235078542,-38.767365006050966,147.27132436014162
458,256.66985281177654,"[899.3898890174668, 900.2575630372714, 900.0511566344082, 899.3456185299751]",525.6090834339582,-41.831652773496096,-23.396337444396487,141.1731521322371
459,261.29030844253015,"[899.7885254582752, 900.0834558716631, 899.9647552793599, 900.1656822144732]",525.6090834339582,24.720159691843502,5.899272672107735,166.03117441512555
460,259.6053474454217,"[899.9560161939247, 900.6688560853971, 899.6809810036275, 900.3667062871324]",525.6090834339582,28.99951038048248,-30.326331851137176,150.40488827883314
461,257.48313296007643,"[900.1835058843075, 899.9104965207263, 900.1579562232221, 899.1445006965326]",525.6090834339582,3.6008735875836244,-77.28056667825881,106.47335457895981
462,261.3303087500984,"[900.7206371827054, 900.0643916434384, 899.9360829196513, 899.8878319749169]",525.6090834339582,-2.580971314452532,-25.67618691016631,157.7908342481822
463,261.8419046047036,"[900.8024109056947, 899.7970008692033, 899.6483045515898, 899.8357914245735]",525.6090834339582,-0.9785113963176434,19.221108034597595,153.608522802639
464,260.85793420517524,"[899.9052985753855, 900.207249446782, 899.6477786306955, 899.9809858373701]",525.6090834339582,0.6823226543060311,-44.983960932717515,140.45271283219148
465,262.3068740252017,"[900.2491271377056, 899.8628921777299, 900.575539728307, 900.0064524370781]",525.6090834339582,-22.478651314800043,8.316858016827826,150.6014640208749
466,260.4246396177365,"[899.7315477636561, 899.9514973493851, 899.7615510290694, 900.2772005280278]",525.6090834339582,-35.0979377882788,-16.337032901639084,144.63503069604326
467,265.9863051299989,"[899.0720641310508, 900.016448862678, 899.8961443544196, 899.7650572382842]",525.6090834339582,-1.0783946645912035,3.4404826290579322,153.65692197774467
468,265.0060853061104,"[900.2291791521917, 899.6975906295561, 899.4322034940974, 900.1126062916197]",525.6090834339582,-10.868917197287688,-3.4532308224125607,153.45646532867679
469,255.04672422144074,"[900.8024750813194, 899.8629280991577, 899.7990326113913, 899.8227381499281]",525.6090834339582,22.990108206907188,-57.52321243770947,128.54738512611894
470,261.2547364917419,"[900.1528663793173, 900.4013153916641, 900.5391483563942, 899.5605690888758]",525.6090834339582,-27.43482988837408,-12.561527530888638,148.66131998275102
471,264.7624320061101,"[900.5139770140274, 900.3083965495246, 899.6783980489022, 899.7582607450078]",525.6090834339582,1.6272454784759063,-8.94925965549437,155.73118546066746
472,257.56752918053667,"[899.4570864829335, 899.2186158133371, 899.7903415029605, 900.446323725882]",525.6090834339582,28.21169448136484,-13.974474825974557,158.3822986590948
473,254.976740144483,"[900.4794785400559, 899.6684876924933, 899.8685857712301, 900.4740625216793]",525.6090834339582,-20.840302343807096,-66.62536975613617,125.68317026310038
474,264.44070268833684,"[900.3468953218054, 900.7196331808842, 900.334030856542, 899.5525085620054]",525.6090834339582,9.320290400244625,8.506953278075724,160.7599275649588
475,236.72801548834204,"[899.5646357165386, 900.2983112704368, 900.1948654276131, 900.6627083744039]",525.6090834339582,-41.07866376274773,112.51367493691767,300.0
476,260.80074444796975,"[899.7904312876577, 900.3405851978322, 899.6335862932284, 899.3919600486075]",525.6090834339582,5.196506070468877,-19.45766969280617,152.6515218001618
477,264.09258078863803,"[900.0479412182808, 900.2435873147444, 900.1687467622967, 899.685003857476]",525.6090834339582,3.705289872095991,-17.613292246218425,153.4545466681941
478,263.841141471411,"[900.1387611065924, 899.635243110103, 899.72926469569, 899.9812713004642]",525.6090834339582,-19.1303133369435,-0.7561481144228078,151.8390996224327
479,239.23865879333403,"[900.1707942855753, 899.2662778793853, 900.6282398010309, 900.3687042974879]",525.6090834339582,32.115898349700274,27.64913944957803,300.0
480,238.81849723014852,"[899.7682254090273, 899.5672455864512, 900.2261263473612, 900.0743168782275]",525.6090834339582,-33.82863704981612,49.36160992755871,300.0
481,253.6147566275292,"[900.4088718008751, 899.7080299579659, 899.8112968725435, 900.1447991383252]",525.6090834339582,-24.028384071061943,-76.15820779984945,114.19691329050156
482,235.78742507366906,"[899.7858368067104, 900.1285030545777, 900.036702908243, 899.4914106731028]",525.6090834339582,3.7057425384497056,150.0,300.0
483,254.70334798889803,"[900.3505384546361, 900.2200077539906, 899.9647598759982, 900.1323827112824]",525.6090834339582,-51.05564792449811,11.611355827100162,156.8497378186679
484,255.6637200664893,"[900.2302565245026, 899.6825603595116, 899.7047962711968, 900.0661999388122]",525.6090834339582,-63.15504213852495,-9.865238315350402,129.31511447104273
485,258.20553405407526,"[899.4080678404679, 899.7301042758813, 899.2900363777195, 900.2730482801998]",525.6090834339582,-7.839480157510737,33.321128060417536,213.01111807715623
486,262.768727814964,"[899.942977385355, 900.3790907081221, 899.8991310296109, 900.2704559245055]",525.6090834339582,-30.51700704471581,-3.2900799281836464,148.5881153451133
487,265.83825058508205,"[900.334552595108, 900.2188193730854, 900.6136120302949, 900.4940877063076]",525.6090834339582,2.1036217157796018,-12.931707988802904,152.74236333080557
488,264.5829703033645,"[900.190153894322, 900.1392433778072, 900.0534676337576, 899.9213765203749]",525.6090834339582,3.7120954484144093,13.163455410232219,152.5206114997236
489,260.32159864113316,"[900.3998200245221, 899.8131963478529, 899.9829077891384, 900.0228395842119]",525.6090834339582,4.339060163421042,22.22258757221267,183.68749325374296
490,253.49695264102712,"[899.9000300966479, 901.222125607066, 899.8913695715192, 900.5078603954242]",525.6090834339582,-27.47687664902918,10.08461893261003,227.43885355440133
491,262.3189042541269,"[899.8387235148325, 900.1607072110556, 899.6690425932401, 900.2091551942597]",525.6090834339582,8.631074626751586,10.995028431064158,165.99851295453882
492,259.72476590352113,"[899.3335630287476, 899.2916170237089, 899.7099710872033, 900.2260699950264]",525.6090834339582,17.978852744123753,22.42228071479236,157.27169342960107
493,263.0817822233551,"[899.9355466746473, 899.813296931313, 900.5702463550015, 899.8395583224079]",525.6090834339582,-1.412177049359934,22.545813679153145,151.57629565157046
494,262.5222195085431,"[900.0256464110727, 900.4513391181949, 899.77391352762, 900.1161125830553]",525.6090834339582,0.00935784766553436,-16.91478781060063,152.93794142482065
495,257.5554653804377,"[900.1661412897058, 900.0776404113516, 899.8255247198704, 899.8620525780144]",525.6090834339582,32.955321271545785,-26.851487320627616,183.2303342041539
496,250.875598430214,"[899.8569666314078, 900.293478718301, 899.5503684312317, 900.5513757997854]",525.6090834339582,-19.54698349022814,12.660058831472123,284.0556083284204
497,259.0001429938216,"[899.3465525334036, 899.8165866929025, 899.5463867691535, 899.9391610119586]",525.6090834339582,-38.32684569201735,-14.390381743191433,144.78431325269057
498,248.72484771903095,"[900.5116117191673, 900.026656661161, 900.3553821499775, 899.6388620019183]",525.6090834339582,23.858307115077224,-70.77736718072413,164.40650477055001
499,258.5288685787743,"[900.2559232896562, 899.7676329133718, 900.3840076631127, 900.5920142961864]",525.6090834339582,-35.21467747832927,16.094442120605457,146.51061469436615
500,263.6364315065607,"[899.8875706168867, 899.4151413895129, 898.9042095092457, 900.1345942038037]",525.6090834339582,-17.175869767964592,2.080257208792518,153.7124738052538
501,253.49291634592268,"[899.6824196544757, 899.9773339830132, 899.5830258858552, 899.8854950393714]",525.6090834339582,41.067823119349924,-54.14466783204266,142.809838419747
502,265.1436536675876,"[900.192106634894, 900.2296194078779, 899.5397380306856, 900.6410567667917]",525.6090834339582,-2.725833301559283,10.081332822250138,154.85493245519945
503,260.3312874244206,"[899.6639822504914, 900.5308233521658, 900.1174806201533, 899.9202210250694]",525.6090834339582,27.156783574759014,-23.497730112245414,152.48587752059174
504,258.3828970857698,"[900.0521829852856, 900.3932443729359, 899.8916073922383, 900.0889974420761]",525.6090834339582,-16.602610271611724,22.949283189313864,161.80366498673197
505,263.7121281656397,"[900.2580767649205, 899.9540588112689, 900.56531724093, 900.5316119264064]",525.6090834339582,-27.758267057422163,1.6356316218127722,148.74081891706135
506,267.00088160689813,"[900.0097297847146, 900.9487647715335, 899.9151080223663, 900.0560757503246]",525.6090834339582,2.782370735923635,-0.3918077697585643,153.40327196365124
507,258.11110100086046,"[899.7514837092436, 899.868471698992, 899.5529230093501, 900.1439969818091]",525.6090834339582,-72.93350056255086,5.276102465966698,115.922848115121
508,265.88220152449355,"[899.3175630811098, 900.2609046831661, 900.2682001155043, 900.3175140937618]",525.6090834339582,-9.741702240174412,0.5704808980242329,152.8350347135283
509,260.46886870469086,"[900.1803227861775, 899.3983880234473, 900.2418698148381, 899.9804493857572]",525.6090834339582,16.000371036730407,-23.553674093129786,149.1946005748279
510,258.48582120030693,"[899.9881383852404, 899.474464239494, 900.1438319986564, 900.444284481909]",525.6090834339582,-28.623604571606272,26.159011868640015,146.383690195863
511,262.1275025678568,"[900.4193253647471, 900.4245298620403, 899.1120544093419, 900.3778657651402]",525.6090834339582,-4.359964252227215,24.450181835034126,157.89094997520328
512,258.25234138063695,"[900.5749873430111, 900.2914378981498, 900.1044928724092, 899.9358029179161]",525.6090834339582,-28.091259526276737,-33.140467234169115,143.54276801702431
513,264.5289322039773,"[900.2106852045277, 900.4445748067377, 900.0349576647754, 899.8393570212555]",525.6090834339582,7.3202885063213605,-8.157535097392524,155.4894450012697
514,257.2945936805317,"[900.2098057786036, 900.1157414921323, 900.227505285665, 899.9311487011266]",525.6090834339582,16.427194673288543,-35.895939538340954,160.96938976004685
515,253.86513392588768,"[899.9772819295137, 899.990897195607, 900.0190591210184, 900.5540075371341]",525.6090834339582,25.499498683473114,-58.35978104148177,129.61235280150527
516,263.91600163777537,"[900.851699711483, 899.7681786694127, 900.2267252283873, 899.5116954842576]",525.6090834339582,5.523697365987575,-15.608626945621786,151.9281550344648
517,261.56908424206097,"[899.5929135099472, 900.345712107907, 900.4819235105136, 899.9428371227318]",525.6090834339582,-14.959781662984152,-19.104964454499907,150.73812512890052
518,262.70311319767507,"[900.4157840070617, 899.9935510906961, 899.7142998448886, 899.3338822825738]",525.6090834339582,15.466305283909842,-8.945578129868103,155.49500689663736
